audit_mode,module,file,xmlid,view_name,model,inherit_id,arch_root,arch_kind,field_count,group_count,labelled_group_count,notebook_count,page_count,labelled_page_count,statusbar_count,header_button_count,button_box_count,stat_button_count,chatter_count,x2many_inline_count,data_anchor_count,source_trace_field_count,structural_score,classification,recommendation,gaps
static_xml,smart_construction_core,addons/smart_construction_core/views/core/purchase_extend_views.xml,view_purchase_order_form_sc_cost,purchase.order.form.sc.cost,purchase.order,purchase.purchase_order_form,root,inherited_fragment,13,1,0,0,0,0,0,0,0,0,0,0,22,2,3,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/quota_import_views.xml,view_quota_import_wizard_form,quota.import.wizard.form,quota.import.wizard,,form,full_form,4,1,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_customer_partner_tree,res.partner.audit.fields.view_sc_customer_partner_tree,res.partner,view_sc_customer_partner_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_supplier_partner_tree,res.partner.audit.fields.view_sc_supplier_partner_tree,res.partner,view_sc_supplier_partner_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/account_extend_views.xml,view_partner_form_sc_complete_name_contract,res.partner.form.sc.complete.name.contract,res.partner,base.view_partner_form,xpath,inherited_fragment,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/account_extend_views.xml,view_sc_customer_partner_form,res.partner.sc.customer.form,res.partner,,form,full_form,44,8,3,1,2,2,0,0,0,0,0,1,50,23,13,auto_standardizable,可直接作为项目式结构标准化输入,missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/account_extend_views.xml,view_sc_supplier_partner_form,res.partner.sc.supplier.form,res.partner,,form,full_form,46,7,3,1,4,4,0,0,0,0,0,1,52,21,13,auto_standardizable,可直接作为项目式结构标准化输入,missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/runtime_user_management_views.xml,view_sc_runtime_user_form,res.users.sc.runtime.form,res.users,,form,full_form,8,6,4,0,0,0,0,0,0,0,0,0,8,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/res_users_views.xml,view_users_form_sc_groups_only,res.users.form.sc.groups.only,res.users,base.view_users_form,xpath,inherited_fragment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/account_income_expense_summary_views.xml,view_sc_account_income_expense_summary_form,sc.account.income.expense.summary.form,sc.account.income.expense.summary,,form,full_form,17,4,3,0,0,0,0,0,0,0,0,0,17,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/approval_policy_views.xml,view_sc_approval_policy_form,sc.approval.policy.form,sc.approval.policy,,form,full_form,19,9,7,1,2,2,0,0,0,0,0,1,29,0,13,auto_standardizable,可直接作为项目式结构标准化输入,missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/approval_scope_views.xml,view_sc_approval_scope_form,sc.approval.scope.form,sc.approval.scope,,form,full_form,6,4,1,0,0,0,0,1,0,0,0,0,7,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/approval_scope_views.xml,view_sc_approval_scope_user_wizard_form,sc.approval.scope.user.wizard.form,sc.approval.scope.user.wizard,,form,full_form,5,1,0,0,0,0,0,0,0,0,0,0,6,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/ar_ap_company_summary_views.xml,view_sc_ar_ap_company_summary_form,sc.ar.ap.company.summary.form,sc.ar.ap.company.summary,,form,full_form,26,6,2,1,3,3,0,0,0,0,0,0,26,0,13,auto_standardizable,可直接作为项目式结构标准化输入,missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/ar_ap_project_summary_views.xml,view_sc_ar_ap_project_summary_form,sc.ar.ap.project.summary.form,sc.ar.ap.project.summary,,form,full_form,26,6,2,1,3,3,0,0,0,0,0,0,26,0,13,auto_standardizable,可直接作为项目式结构标准化输入,missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_attendance_checkin_tree,sc.attendance.checkin.audit.fields.view_sc_attendance_checkin_tree,sc.attendance.checkin,view_sc_attendance_checkin_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/labor_management_views.xml,view_sc_attendance_checkin_form,sc.attendance.checkin.form,sc.attendance.checkin,,form,full_form,14,4,0,1,3,3,1,4,0,0,0,0,18,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_business_entity_tree,sc.business.entity.audit.fields.view_sc_business_entity_tree,sc.business.entity,view_sc_business_entity_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/business_entity_views.xml,view_sc_business_entity_form,sc.business.entity.form,sc.business.entity,,form,full_form,18,6,1,1,2,2,0,0,0,0,0,1,21,6,13,auto_standardizable,可直接作为项目式结构标准化输入,missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/scene_orchestration_views.xml,view_sc_capability_form,sc.capability.form,sc.capability,,form,full_form,17,2,0,0,0,0,0,0,0,0,0,0,17,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/scene_orchestration_views.xml,view_sc_capability_group_form,sc.capability.group.form,sc.capability.group,,form,full_form,8,2,1,0,0,0,0,0,0,0,0,1,11,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_check_standard_tree,sc.check.standard.audit.fields.view_sc_check_standard_tree,sc.check.standard,view_sc_check_standard_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/quality_management_views.xml,view_sc_check_standard_form,sc.check.standard.form,sc.check.standard,,form,full_form,27,2,1,0,0,0,0,0,0,0,0,1,28,4,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_check_standard_item_tree,sc.check.standard.item.audit.fields.view_sc_check_standard_item_tree,sc.check.standard.item,view_sc_check_standard_item_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/quality_management_views.xml,view_sc_check_standard_item_form,sc.check.standard.item.form,sc.check.standard.item,,form,full_form,12,1,0,0,0,0,0,0,0,0,0,0,12,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/company_operation_summary_views.xml,view_sc_company_operation_summary_form,sc.company.operation.summary.form,sc.company.operation.summary,,form,full_form,28,5,3,0,0,0,0,0,0,0,0,0,28,1,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/comprehensive_cost_summary_views.xml,view_sc_comprehensive_cost_summary_form,sc.comprehensive.cost.summary.form,sc.comprehensive.cost.summary,,form,full_form,26,7,4,0,0,0,0,0,0,0,0,0,26,1,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_construction_diary_tree,sc.construction.diary.audit.fields.view_sc_construction_diary_tree,sc.construction.diary,view_sc_construction_diary_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/construction_diary_views.xml,view_sc_construction_diary_form,sc.construction.diary.form,sc.construction.diary,,form,full_form,21,6,2,0,0,0,1,3,0,0,0,0,24,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_contract_event_tree,sc.contract.event.audit.fields.view_sc_contract_event_tree,sc.contract.event,view_sc_contract_event_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/contract_event_views.xml,view_sc_contract_event_form,sc.contract.event.form,sc.contract.event,,form,full_form,26,4,0,1,4,4,1,5,0,0,0,0,31,5,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_dashboard_cockpit_fact_tree,sc.dashboard.cockpit.fact.audit.fields.view_sc_dashboard_cockpit_fact_tree,sc.dashboard.cockpit.fact,view_sc_dashboard_cockpit_fact_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/business_menu_fact_views.xml,view_sc_dashboard_cockpit_fact_form,sc.dashboard.cockpit.fact.form,sc.dashboard.cockpit.fact,,form,full_form,20,7,4,0,0,0,1,4,0,0,0,0,24,2,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/sc_dictionary_views.xml,view_sc_dictionary_form,sc.dictionary.form,sc.dictionary,,form,full_form,5,1,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/document_admin_document_views.xml,view_sc_document_admin_document_form,sc.document.admin.document.form,sc.document.admin.document,,form,full_form,28,8,6,1,2,2,1,4,0,0,0,0,34,4,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_equipment_plan_tree,sc.equipment.plan.audit.fields.view_sc_equipment_plan_tree,sc.equipment.plan,view_sc_equipment_plan_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/equipment_management_views.xml,view_sc_equipment_plan_form,sc.equipment.plan.form,sc.equipment.plan,,form,full_form,20,4,0,1,3,3,1,4,0,0,0,1,26,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_equipment_price_tree,sc.equipment.price.audit.fields.view_sc_equipment_price_tree,sc.equipment.price,view_sc_equipment_price_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/equipment_management_views.xml,view_sc_equipment_price_form,sc.equipment.price.form,sc.equipment.price,,form,full_form,16,4,0,1,2,2,1,3,0,0,0,0,19,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_equipment_request_tree,sc.equipment.request.audit.fields.view_sc_equipment_request_tree,sc.equipment.request,view_sc_equipment_request_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/equipment_management_views.xml,view_sc_equipment_request_form,sc.equipment.request.form,sc.equipment.request,,form,full_form,20,4,0,1,3,3,1,4,0,0,0,1,26,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_equipment_settlement_tree,sc.equipment.settlement.audit.fields.view_sc_equipment_settlement_tree,sc.equipment.settlement,view_sc_equipment_settlement_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/equipment_management_views.xml,view_sc_equipment_settlement_form,sc.equipment.settlement.form,sc.equipment.settlement,,form,full_form,23,4,0,1,3,3,1,4,0,0,0,1,31,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_equipment_usage_tree,sc.equipment.usage.audit.fields.view_sc_equipment_usage_tree,sc.equipment.usage,view_sc_equipment_usage_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/equipment_management_views.xml,view_sc_equipment_usage_form,sc.equipment.usage.form,sc.equipment.usage,,form,full_form,17,4,0,1,2,2,1,4,0,0,0,0,21,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_expense_claim_tree,sc.expense.claim.audit.fields.view_sc_expense_claim_tree,sc.expense.claim,view_sc_expense_claim_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/expense_claim_views.xml,view_sc_expense_claim_form,sc.expense.claim.form,sc.expense.claim,,form,full_form,38,9,4,0,0,0,1,6,0,0,0,0,44,1,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/expense_salary_summary_views.xml,view_sc_expense_reimbursement_summary_form,sc.expense.reimbursement.summary.form,sc.expense.reimbursement.summary,,form,full_form,15,4,2,0,0,0,0,0,0,0,0,0,15,2,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_financing_loan_tree,sc.financing.loan.audit.fields.view_sc_financing_loan_tree,sc.financing.loan,view_sc_financing_loan_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/financing_loan_views.xml,view_sc_financing_loan_form,sc.financing.loan.form,sc.financing.loan,,form,full_form,24,5,1,0,0,0,1,5,0,0,0,0,29,1,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_fund_account_tree,sc.fund.account.audit.fields.view_sc_fund_account_tree,sc.fund.account,view_sc_fund_account_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/fund_account_views.xml,view_sc_fund_account_form,sc.fund.account.form,sc.fund.account,,form,full_form,21,4,2,1,2,2,1,0,0,0,0,0,22,7,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_fund_account_operation_tree,sc.fund.account.operation.audit.fields.view_sc_fund_account_operation_tree,sc.fund.account.operation,view_sc_fund_account_operation_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/fund_account_operation_views.xml,view_sc_fund_account_operation_form,sc.fund.account.operation.form,sc.fund.account.operation,,form,full_form,29,5,3,1,1,1,1,4,0,0,0,0,33,6,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/fund_daily_views.xml,view_sc_fund_daily_summary_form,sc.fund.daily.summary.form,sc.fund.daily.summary,,form,full_form,7,4,2,0,0,0,0,0,0,0,0,0,7,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_general_contract_tree,sc.general.contract.audit.fields.view_sc_general_contract_tree,sc.general.contract,view_sc_general_contract_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/general_contract_views.xml,view_sc_general_contract_form,sc.general.contract.form,sc.general.contract,,form,full_form,61,7,3,1,1,1,1,5,0,0,0,0,66,0,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_hazard_source_tree,sc.hazard.source.audit.fields.view_sc_hazard_source_tree,sc.hazard.source,view_sc_hazard_source_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/safety_management_views.xml,view_sc_hazard_source_form,sc.hazard.source.form,sc.hazard.source,,form,full_form,16,4,0,1,3,3,0,0,0,0,0,0,16,3,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_history_todo_tree,sc.history.todo.audit.fields.view_sc_history_todo_tree,sc.history.todo,view_sc_history_todo_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/history_todo_views.xml,view_sc_history_todo_form,sc.history.todo.form,sc.history.todo,,form,full_form,27,7,4,0,0,0,1,6,0,0,0,0,33,9,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/hr_payroll_document_views.xml,view_sc_hr_payroll_document_form,sc.hr.payroll.document.form,sc.hr.payroll.document,,form,full_form,32,10,7,1,1,1,1,4,0,0,0,0,38,4,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/projection/invoice_category_summary_views.xml,view_sc_invoice_category_summary_form,sc.invoice.category.summary.form,sc.invoice.category.summary,,form,full_form,20,7,5,0,0,0,0,0,0,0,0,0,20,2,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/support/audit_list_fields_views.xml,view_audit_fields_view_sc_invoice_registration_tree,sc.invoice.registration.audit.fields.view_sc_invoice_registration_tree,sc.invoice.registration,view_sc_invoice_registration_tree,xpath,inherited_fragment,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,inherit_fragment,继承片段需运行态合并后再判定；静态层只做补丁风险识别,not_full_form;missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
static_xml,smart_construction_core,addons/smart_construction_core/views/core/invoice_registration_views.xml,view_sc_invoice_registration_form,sc.invoice.registration.form,sc.invoice.registration,,form,full_form,35,7,3,0,0,0,1,5,0,0,0,0,40,2,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
